GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,SuppressedThrowable,6,0,0,0,3,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,CharSequences.SubSequence,67,28,5,1,10,7,6,2,3,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,CallablesNano.TimeoutNanoRetryPredicate,5,0,0,0,1,0,1,0,1,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,PackageInfo.new CacheLoader() {...},0,6,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Callables.RetryPredicate.new Callables.RetryPredicate() {...},5,0,0,0,2,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Runtime,453,421,47,17,95,100,48,23,18,21
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Strings,273,468,30,24,81,75,38,27,15,23
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Reflections.2.new PrivilegedAction() {...},0,15,0,0,0,3,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,JavaUtils,2,32,1,9,1,10,1,5,0,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,MemorizedCallable,12,42,0,4,1,14,1,5,1,3
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,IntMath,15,9,3,1,1,1,3,1,1,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Callables.FibonacciBackoffRetryPredicate,55,165,4,12,6,36,4,9,0,4
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Holder,36,0,0,0,10,0,6,0,6,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,CharSequences,665,799,97,105,108,186,76,62,9,27
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,ExecutionContexts.ThreadLocalScopeImpl.AttachedImpl,38,41,2,4,3,13,2,5,0,4
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Callables.SimpleAction,24,0,0,0,2,0,1,0,1,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Runnables,34,0,4,0,10,0,3,0,1,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,XCollectors.CollectorImpl,8,33,0,0,2,12,1,6,1,6
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Comparables,53,140,15,29,7,38,12,15,0,5
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,LookupTranslator,85,110,11,13,17,26,9,8,3,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Callables.TimeoutCallable,6,17,0,0,3,5,1,3,1,3
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Callables.AdvancedAction,0,44,0,0,0,5,0,1,0,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,ExecutionContexts.PropagatingRunnable,5,37,1,1,1,10,2,3,1,3
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,IntMath.XorShift128,0,54,0,0,0,9,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,UnicodeUnescaper,92,25,11,5,15,4,6,4,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Base64,596,487,42,33,88,79,33,26,7,13
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,IntMath.XorShift32ThreadSafe.Singleton,8,0,0,0,2,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Callables.new Callables.SimpleRetryPredicate() {...},6,3,2,0,1,1,2,1,1,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Callables.new Callable() {...},10,0,0,0,2,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Callables.new Predicate() {...},9,3,2,0,1,1,2,1,1,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Throwables.PackageDetail,0,34,0,0,0,4,0,1,0,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Callables.new Callable() {...},41,0,0,0,7,0,3,0,3,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Runtime.Jmx,5,3,0,0,3,1,2,1,2,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,ExecutionContexts.BasicExecutionContextFactory,0,10,0,0,0,1,0,1,0,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,OctalUnescaper,81,35,17,7,12,5,11,5,1,3
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,XCollectors.new BinaryOperator() {...},0,21,0,0,0,4,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,NoExitSecurityManager,0,13,0,0,0,5,0,4,0,4
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Slf4jMessageFormatter,345,373,34,42,74,88,30,28,8,12
